epoch,train_loss,val_loss,val_accuracy,val_f1_macro,val_precision,val_recall
1,2.0466054049167006,1.5165075705601618,0.4496969696969697,0.4117757493400567,0.4449809186524819,0.44319727891156463
2,1.6507462145208003,1.5369589351690733,0.4412121212121212,0.3738899474265816,0.4672070504558161,0.435374149659864
3,1.640251256607391,1.4880496057180257,0.48,0.43879479165313195,0.4817199704892759,0.4741496598639455
4,1.6127999745882475,1.450061206634228,0.49818181818181817,0.4813253030755672,0.5091649176774578,0.49421768707482994
5,1.6421695069952325,1.4624992242226234,0.49575757575757573,0.4504520211468683,0.5076958864011423,0.492687074829932
6,1.6261408433809386,1.4863773423891802,0.4860606060606061,0.4449920516348091,0.5461334910575734,0.4828231292517007
7,1.559342853315584,1.4633385928777547,0.4812121212121212,0.45050586517280733,0.49262918167709074,0.47806122448979593
8,1.4970269334185256,1.442338737157675,0.49575757575757573,0.4509707373709417,0.4971647276631327,0.4930272108843537
9,1.4983646856559503,1.4423573659016535,0.5042424242424243,0.47577432419742144,0.49804219207369504,0.5022108843537415
10,1.4766404288155692,1.4431279278718507,0.5284848484848484,0.5148264704092619,0.5320546260174897,0.5258503401360545
11,1.4111764706098116,1.4288721153369317,0.52,0.5025208654380234,0.5090171178656716,0.5175170068027211
12,1.3800740451603146,1.4253630592272832,0.5296969696969697,0.5226888441739063,0.5403365472823315,0.5270408163265307
13,1.3729535315062973,1.424947807422051,0.5175757575757576,0.5063821823753861,0.5281823367773603,0.5149659863945578
14,1.3568530632899358,1.4359041429482973,0.5236363636363637,0.5136729998175836,0.5285321306798888,0.5212585034013605
15,1.3467795075951041,1.4364788853205168,0.5248484848484849,0.5180894883635275,0.5288086290263944,0.5231292517006803
16,1.344643650474129,1.4348544822289393,0.5212121212121212,0.5108824300665588,0.5227015361055672,0.5188775510204081
17,1.302887608716776,1.4293897908467512,0.5309090909090909,0.5258675783057356,0.5345315269316994,0.5290816326530613
18,1.2889186183174888,1.4244107626951659,0.5357575757575758,0.5302427602290342,0.5419647347533748,0.533843537414966
19,1.291129103073707,1.429939288359422,0.5236363636363637,0.5191355659382324,0.5319609587022532,0.5214285714285715
20,1.288807939697098,1.4261196232759035,0.5333333333333333,0.5270106364337775,0.5362216113456877,0.5312925170068027
21,1.2886794347029467,1.4240847734304576,0.5284848484848484,0.5215501961758455,0.5312378756057721,0.5263605442176871
22,1.2643272601641142,1.4194023746710558,0.5345454545454545,0.5301567475078154,0.5430024128327186,0.5324829931972789
23,1.2708652831695892,1.4182546941133647,0.5357575757575758,0.5297660802982443,0.5398187385073204,0.5336734693877551
24,1.2773426273366908,1.4166326339428241,0.5333333333333333,0.5271656917552293,0.5370468509534162,0.5314625850340137
25,1.2653564162306734,1.4154342069075658,0.5333333333333333,0.5274354434916976,0.5383496070744089,0.5312925170068027
26,1.2709879711434082,1.4163537277625158,0.5345454545454545,0.5277863765417029,0.537616037612748,0.5324829931972789
27,1.2640073233908349,1.413091709980598,0.5345454545454545,0.5291488888158994,0.5390790316839011,0.532482993197279
28,1.2703743216755625,1.417128182374514,0.5345454545454545,0.5300216089809018,0.5430364038336413,0.532482993197279
