epoch,train_loss,val_loss,val_accuracy,val_f1_macro,val_precision,val_recall
1,1.4178612127408876,1.3416638924525335,0.5296969696969697,0.4947249858221256,0.515110254720484,0.5302721088435375
2,1.1649075969234928,1.1859535918785975,0.5454545454545454,0.5467503436968715,0.6041592069452715,0.5435374149659864
3,1.0730148187050452,1.1268163094153771,0.5915151515151515,0.5809503339235098,0.5933642643860123,0.5930272108843537
4,1.0118261706698073,1.0876307476025362,0.5866666666666667,0.5861651804808291,0.5899434977503338,0.5891156462585034
5,0.9329157062284239,1.2453320060785,0.5466666666666666,0.5176216681352102,0.57829651231821,0.5479591836734694
6,0.8725558542288266,1.309652947462522,0.576969696969697,0.5690987075815895,0.6000223445292306,0.5780612244897959
7,0.7396483503200195,1.1378209665417671,0.5842424242424242,0.572822997373823,0.5797404407141646,0.5877551020408163
8,0.6965466809796763,1.340529054403305,0.6024242424242424,0.5932156422484486,0.6123760961226351,0.6037414965986395
9,0.6091284566855693,1.2905946643306658,0.5903030303030303,0.5761869531241676,0.5901400717217609,0.5928571428571427
10,0.5085822401138452,1.4935252669338996,0.583030303030303,0.5782564799120254,0.6008831989181791,0.5845238095238096
11,0.4627739796926687,1.4131940580331361,0.5903030303030303,0.5796668056644275,0.5905096214106228,0.5920068027210884
12,0.4133608619590382,1.4998221838703523,0.6048484848484849,0.6006959797808078,0.6061914525722552,0.6066326530612246
13,0.38860676675052436,1.4512673530441065,0.6121212121212121,0.6108823011631346,0.6152161368222001,0.6134353741496599
14,0.35290774195403846,1.5612479594464486,0.6084848484848485,0.5998138921405388,0.6057285909348887,0.6108843537414966
15,0.3464095339506537,1.576469174371316,0.5903030303030303,0.5910107093604363,0.5969918965802623,0.5920068027210883
16,0.3319778656894034,1.6287477801625545,0.5963636363636363,0.5971501076272736,0.605651745853162,0.5979591836734695
17,0.2959113876734461,1.6440399547035878,0.5987878787878788,0.5978193804072756,0.6062714503308312,0.6003401360544218
18,0.29176148436554183,1.6120912398283298,0.6012121212121212,0.5985651479352497,0.6022450666880638,0.602891156462585
