epoch,train_loss,val_loss,val_accuracy,val_f1_macro,val_precision,val_recall
1,2.064060483660017,1.4783451580084288,0.4533333333333333,0.3691252521583034,0.48639382682717563,0.4462585034013606
2,1.3861594449032795,1.4020674022344441,0.5248484848484849,0.4992001346400127,0.5271999892655103,0.5219387755102041
3,1.2916983772110153,1.3851933204210722,0.5309090909090909,0.5154061568605082,0.5275520163929683,0.5297619047619048
4,1.2382612935789339,1.4194791844257941,0.5212121212121212,0.5184625114906142,0.5293647638340861,0.5195578231292517
5,1.1803556353181273,1.4702225235792308,0.5187878787878788,0.5030823804985202,0.5206978516817785,0.5207482993197278
6,1.0839716988605457,1.4466831225615282,0.5454545454545454,0.5410510691941495,0.5386819894675211,0.5467687074829931
7,1.0500761388422368,1.4874462118515601,0.5345454545454545,0.5049114646189452,0.5266523812516721,0.5370748299319728
8,0.9949204253626394,1.4531414990241711,0.5466666666666666,0.5339506592587613,0.5361202580111255,0.5472789115646258
9,0.9666866653568142,1.46748532469456,0.5187878787878788,0.5180653621544646,0.5291763548442876,0.51921768707483
10,0.9298454031839476,1.4624527922043433,0.5563636363636364,0.5461820859816765,0.5533519258553063,0.5564625850340137
11,0.9109911957939902,1.4689533160283015,0.5490909090909091,0.5458479784485712,0.5461906913962992,0.5498299319727892
12,0.9084252236963628,1.467732704602755,0.5418181818181819,0.5343419471043653,0.536292381761749,0.5420068027210884
13,0.8880501690801683,1.474201268874682,0.5454545454545454,0.5412545440034152,0.541098967122861,0.5462585034013605
14,0.8873953878224551,1.4761128563147325,0.5454545454545454,0.540230493694976,0.5398085496562545,0.5459183673469388
15,0.8828571235740578,1.4773353613339937,0.5393939393939394,0.5327814650988952,0.5333599478802122,0.539795918367347
16,0.8719638677743765,1.47765363408969,0.5393939393939394,0.5335703075747675,0.5348626669648017,0.5394557823129252
17,0.8840335987426422,1.4759004666255071,0.5430303030303031,0.537112560336031,0.5387511421880303,0.5430272108843538
18,0.8649194666317531,1.476508025939648,0.5430303030303031,0.5376176013740962,0.5397767119659823,0.5428571428571429
19,0.8692115112975404,1.4794003619597509,0.5430303030303031,0.5370718124966963,0.5393862758380592,0.5430272108843537
20,0.872874250123789,1.479642941401555,0.5442424242424242,0.5385194742009338,0.5407420120210357,0.54421768707483
